uid,date,latitude,longitude,temperature,pressure,cloud,weather,wind_dir,wind_spd,is_fallback_data
09390,2018-06-06,62.31528,92.11528,21,759,suncl,clear,СЗ,2,0
09390,2018-06-07,62.31528,92.11528,25,758,sun,clear,З,9,0
09390,2018-06-08,62.31528,92.11528,28,752,sunc,clear,В,1,0
09390,2018-06-09,62.31528,92.11528,26,746,sunc,clear,Ю,3,0
09390,2018-06-10,62.31528,92.11528,21,752,sun,clear,СЗ,3,0
09390,2018-06-11,62.31528,92.11528,27,747,suncl,clear,В,4,0
09390,2018-06-12,62.31528,92.11528,19,749,dull,clear,ЮЗ,1,0
09390,2018-06-13,62.31528,92.11528,23,749,dull,clear,С,1,0
09390,2018-06-14,62.31528,92.11528,25,748,dull,clear,В,1,0
09390,2018-06-15,62.31528,92.11528,29,749,sunc,clear,В,5,0
09390,2018-06-16,62.31528,92.11528,29,752,sunc,clear,Ю,2,0
09390,2018-06-17,62.31528,92.11528,29,751,sunc,clear,Ю,4,0
09390,2018-06-18,62.31528,92.11528,27,752,suncl,clear,Ю,2,0
09390,2018-06-19,62.31528,92.11528,31,745,sun,clear,Ю,3,0
09390,2018-06-20,62.31528,92.11528,28,741,dull,clear,ЮЗ,5,0
09390,2018-06-21,62.31528,92.11528,16,743,dull,storm,Ю,1,0
09390,2018-06-22,62.31528,92.11528,24,747,sunc,clear,Ю,1,0
09390,2018-06-23,62.31528,92.11528,27,748,sun,clear,Ю,4,0
09390,2018-06-24,62.31528,92.11528,31,749,sunc,clear,Ю,4,0
09390,2018-06-25,62.31528,92.11528,31,751,sunc,clear,Ш,0,0
09390,2018-06-26,62.31528,92.11528,30,753,sunc,clear,СЗ,1,0
09390,2018-06-27,62.31528,92.11528,31,751,sunc,clear,З,1,0
09390,2018-06-28,62.31528,92.11528,19,748,sun,clear,Ш,0,0
09390,2018-06-29,62.31528,92.11528,31,745,sun,clear,Ю,2,0
09390,2018-06-30,62.31528,92.11528,26,749,sunc,clear,СЗ,2,0
09390,2018-07-01,62.31528,92.11528,30,750,suncl,clear,Ю,1,0
09390,2018-07-02,62.31528,92.11528,20,746,dull,rain,Ш,0,0
09390,2018-07-03,62.31528,92.11528,19,744,dull,clear,СЗ,5,0
09390,2018-07-04,62.31528,92.11528,12,746,dull,rain,СЗ,3,0
09390,2018-07-05,62.31528,92.11528,14,753,dull,clear,З,3,0
09390,2018-07-06,62.31528,92.11528,17,755,dull,clear,СВ,2,0
09390,2018-07-07,62.31528,92.11528,18,757,sunc,clear,ЮЗ,3,0
09390,2018-07-08,62.31528,92.11528,23,760,sunc,clear,Ю,1,0
09390,2018-07-09,62.31528,92.11528,26,757,sun,clear,СЗ,2,0
09390,2018-07-10,62.31528,92.11528,27,753,suncl,clear,ЮЗ,2,0
09390,2018-07-11,62.31528,92.11528,27,751,suncl,clear,С,4,0
09390,2018-07-12,62.31528,92.11528,28,750,sun,clear,З,1,0
09390,2018-07-13,62.31528,92.11528,25,747,sun,clear,С,3,0
09390,2018-07-14,62.31528,92.11528,23,751,sunc,clear,С,4,0
09390,2018-07-15,62.31528,92.11528,25,755,sunc,clear,С,4,0
09390,2018-07-16,62.31528,92.11528,26,755,sunc,clear,З,1,0
09390,2018-07-17,62.31528,92.11528,23,755,sun,clear,С,2,0
09390,2018-07-18,62.31528,92.11528,26,753,sunc,clear,ЮЗ,1,0
09390,2018-07-19,62.31528,92.11528,22,749,dull,storm,С,1,0
09390,2018-07-20,62.31528,92.11528,20,753,sun,clear,С,3,0
09390,2018-07-21,62.31528,92.11528,18,758,suncl,clear,С,2,0
09390,2018-07-22,62.31528,92.11528,20,756,sunc,clear,СЗ,2,0
09390,2018-07-23,62.31528,92.11528,24,749,dull,clear,ЮЗ,2,0
09390,2018-07-24,62.31528,92.11528,16,749,dull,clear,С,4,0
09390,2018-07-25,62.31528,92.11528,18,750,suncl,clear,С,3,0
09390,2018-07-26,62.31528,92.11528,20,750,sun,clear,Ш,0,0
09390,2018-07-27,62.31528,92.11528,18,753,dull,clear,С,1,0
09390,2018-07-28,62.31528,92.11528,24,753,sunc,clear,ЮЗ,1,0
09390,2018-07-29,62.31528,92.11528,20,749,dull,clear,З,5,0
09390,2018-07-30,62.31528,92.11528,14,752,dull,clear,З,3,0
09390,2018-07-31,62.31528,92.11528,16,749,dull,clear,ЮЗ,3,0
09390,2018-08-01,62.31528,92.11528,12,746,dull,clear,ЮЗ,2,0
09390,2018-08-02,62.31528,92.11528,9,748,dull,rain,Ю,2,0
09390,2018-08-03,62.31528,92.11528,14,752,dull,clear,ЮЗ,3,0
09390,2018-08-04,62.31528,92.11528,18,749,sun,clear,Ю,5,0
09390,2018-08-05,62.31528,92.11528,13,749,dull,clear,ЮЗ,2,0
09390,2018-08-06,62.31528,92.11528,13,755,dull,clear,З,3,0
09390,2018-08-07,62.31528,92.11528,16,757,dull,clear,Ю,1,0
09390,2018-08-08,62.31528,92.11528,20,755,sunc,clear,Ю,2,0
09390,2018-08-09,62.31528,92.11528,22,752,dull,clear,ЮЗ,2,0
09390,2018-08-10,62.31528,92.11528,22,746,dull,rain,Ю,5,0
09390,2018-08-11,62.31528,92.11528,23,740,sun,clear,ЮВ,1,0
09390,2018-08-12,62.31528,92.11528,18,743,dull,clear,З,3,0
09390,2018-08-13,62.31528,92.11528,14,752,dull,clear,Ш,0,0
09390,2018-08-14,62.31528,92.11528,19,758,suncl,clear,Ю,2,0
09390,2018-08-15,62.31528,92.11528,23,755,suncl,clear,Ю,1,0
09390,2018-08-16,62.31528,92.11528,21,754,sunc,clear,СЗ,1,0
09390,2018-08-17,62.31528,92.11528,26,749,sunc,clear,З,2,0
09390,2018-08-18,62.31528,92.11528,25,748,sunc,clear,СЗ,2,0
09390,2018-08-19,62.31528,92.11528,23,747,sunc,clear,З,4,0
09390,2018-08-20,62.31528,92.11528,11,755,dull,clear,З,2,0
09390,2018-08-21,62.31528,92.11528,18,753,suncl,clear,З,1,0
09390,2018-08-22,62.31528,92.11528,20,750,sun,clear,СВ,4,0
09390,2018-08-23,62.31528,92.11528,15,751,dull,clear,Ш,0,0
09390,2018-08-24,62.31528,92.11528,15,752,dull,clear,В,2,0
09390,2018-08-25,62.31528,92.11528,16,749,dull,clear,Ю,4,0
09390,2018-08-26,62.31528,92.11528,18,752,dull,clear,СЗ,1,0
09390,2018-08-27,62.31528,92.11528,21,752,suncl,clear,Ю,4,0
09390,2018-08-28,62.31528,92.11528,17,749,dull,clear,ЮВ,1,0
09390,2018-08-29,62.31528,92.11528,15,749,dull,clear,ЮВ,1,0
09390,2018-08-30,62.31528,92.11528,15,752,dull,rain,Ю,1,0
09390,2018-08-31,62.31528,92.11528,12,756,dull,clear,СЗ,1,0
09390,2018-09-01,62.31528,92.11528,15,758,dull,clear,В,3,0
09390,2018-09-02,62.31528,92.11528,14,758,dull,clear,СЗ,2,0
09390,2018-09-03,62.31528,92.11528,15,759,suncl,clear,СЗ,1,0
09390,2018-09-04,62.31528,92.11528,15,761,sun,clear,З,2,0
09390,2018-09-05,62.31528,92.11528,17,759,dull,clear,З,2,0
09390,2018-09-06,62.31528,92.11528,16,762,suncl,clear,ЮЗ,1,0
09390,2018-09-07,62.31528,92.11528,13,758,dull,clear,В,1,0
09390,2018-09-08,62.31528,92.11528,13,752,suncl,clear,Ю,2,0
09390,2018-09-09,62.31528,92.11528,11,752,dull,clear,СЗ,1,0
09390,2018-09-10,62.31528,92.11528,15,749,dull,clear,ЮВ,3,0
09390,2018-09-11,62.31528,92.11528,5,750,dull,clear,Ш,0,0
09390,2018-09-12,62.31528,92.11528,4,753,dull,clear,ЮЗ,2,0
09390,2018-09-13,62.31528,92.11528,-1,757,sunc,clear,Ш,0,0
09390,2018-09-14,62.31528,92.11528,3,746,dull,rain,Ш,0,0
09390,2018-09-15,62.31528,92.11528,7,742,dull,rain,Ю,1,0
09390,2018-09-16,62.31528,92.11528,6,749,dull,clear,Ю,1,0
09390,2018-09-17,62.31528,92.11528,9,755,dull,clear,С,2,0
09390,2018-09-20,62.31528,92.11528,8,763,suncl,clear,Ш,0,0
09390,2018-09-21,62.31528,92.11528,15,762,dull,clear,ЮВ,1,0
09390,2018-09-22,62.31528,92.11528,17,758,sun,clear,ЮВ,2,0
09390,2018-09-23,62.31528,92.11528,11,755,dull,clear,Ю,1,0
09390,2018-09-24,62.31528,92.11528,9,752,dull,clear,Ю,1,0
09390,2018-09-25,62.31528,92.11528,11,749,dull,clear,С,1,0
09390,2018-09-26,62.31528,92.11528,7,757,dull,clear,ЮЗ,5,0
09390,2018-09-27,62.31528,92.11528,8,758,dull,clear,Ю,3,0
09390,2018-09-28,62.31528,92.11528,17,761,suncl,clear,Ш,0,0
09390,2018-09-29,62.31528,92.11528,13,755,sunc,clear,ЮВ,4,0
09390,2018-09-30,62.31528,92.11528,8,750,dull,rain,Ю,3,0
09390,2018-10-01,62.31528,92.11528,6,752,dull,rain,Ш,0,0
09390,2018-10-02,62.31528,92.11528,5,748,dull,clear,ЮЗ,4,0
09390,2018-10-03,62.31528,92.11528,6,757,sunc,clear,СЗ,2,0
09390,2018-10-04,62.31528,92.11528,5,761,dull,clear,ЮВ,3,0
09390,2018-10-05,62.31528,92.11528,7,762,dull,clear,Ю,1,0
09390,2018-10-06,62.31528,92.11528,15,763,sun,clear,Ю,2,0
09390,2018-10-07,62.31528,92.11528,15,762,sun,clear,Ю,2,0
09390,2018-10-08,62.31528,92.11528,14,754,dull,clear,Ю,4,0
09390,2018-10-09,62.31528,92.11528,6,759,dull,clear,Ю,2,0
09390,2018-10-10,62.31528,92.11528,7,746,dull,rain,Ю,4,0
09390,2018-10-11,62.31528,92.11528,2,756,dull,clear,СЗ,1,0
09390,2018-10-12,62.31528,92.11528,5,753,suncl,clear,Ю,4,0
09390,2018-10-13,62.31528,92.11528,7,749,dull,clear,Ю,1,0
09390,2018-10-14,62.31528,92.11528,8,757,dull,clear,ЮЗ,6,0
09390,2018-10-15,62.31528,92.11528,1,762,dull,clear,Ш,0,0
09390,2018-10-16,62.31528,92.11528,1,763,dull,clear,Ш,0,0
09390,2018-10-17,62.31528,92.11528,0,755,suncl,clear,Ш,0,0
09390,2018-10-18,62.31528,92.11528,2,755,sunc,clear,Ю,3,0
09390,2018-10-19,62.31528,92.11528,2,756,dull,clear,Ю,2,0
09390,2018-10-20,62.31528,92.11528,3,758,dull,clear,Ю,1,0
09390,2018-10-21,62.31528,92.11528,4,755,sunc,clear,ЮВ,1,0
09390,2018-10-22,62.31528,92.11528,1,746,dull,snow,Ю,3,0
09390,2018-10-23,62.31528,92.11528,1,749,dull,clear,Ш,0,0
09390,2018-10-24,62.31528,92.11528,-1,754,dull,snow,Ю,1,0
09390,2018-10-25,62.31528,92.11528,1,753,dull,snow,Ю,1,0
09390,2018-10-26,62.31528,92.11528,1,758,dull,rain,ЮВ,1,0
09390,2018-10-27,62.31528,92.11528,7,752,sun,clear,Ш,0,0
09390,2018-10-28,62.31528,92.11528,2,748,dull,clear,В,1,0
09390,2018-10-29,62.31528,92.11528,1,747,dull,snow,З,5,0
09390,2018-10-30,62.31528,92.11528,0,753,dull,clear,С,1,0
09390,2018-10-31,62.31528,92.11528,-1,749,dull,snow,С,1,0
09390,2018-11-01,62.31528,92.11528,-12,760,dull,snow,ЮЗ,3,0
09390,2018-11-02,62.31528,92.11528,-10,759,dull,snow,ЮВ,2,0
09390,2018-11-03,62.31528,92.11528,-5,746,dull,snow,Ю,2,0
09390,2018-11-04,62.31528,92.11528,-9,755,dull,snow,Ю,4,0
09390,2018-11-05,62.31528,92.11528,-18,761,sun,clear,Ш,0,0
09390,2018-11-06,62.31528,92.11528,-20,761,sun,clear,Ш,0,0
09390,2018-11-07,62.31528,92.11528,-11,749,suncl,clear,ЮВ,3,0
09390,2018-11-08,62.31528,92.11528,-9,743,dull,snow,Ю,2,0
09390,2018-11-09,62.31528,92.11528,-14,737,dull,snow,З,6,0
09390,2018-11-10,62.31528,92.11528,-25,759,dull,snow,Ю,3,0
09390,2018-11-11,62.31528,92.11528,-22,765,dull,snow,Ю,1,0
09390,2018-11-12,62.31528,92.11528,-18,755,dull,snow,ЮВ,3,0
09390,2018-11-13,62.31528,92.11528,-15,758,dull,snow,Ш,0,0
09390,2018-11-14,62.31528,92.11528,-14,755,dull,snow,Ю,2,0
09390,2018-11-15,62.31528,92.11528,-6,748,dull,snow,Ю,2,0
09390,2018-11-16,62.31528,92.11528,-20,766,sun,clear,С,1,0
09390,2018-11-17,62.31528,92.11528,-20,766,dull,snow,Ш,0,0
09390,2018-11-18,62.31528,92.11528,-18,762,dull,snow,ЮЗ,1,0
09390,2018-11-19,62.31528,92.11528,-25,763,sun,clear,Ш,0,0
09390,2018-11-20,62.31528,92.11528,-21,760,dull,snow,ЮВ,1,0
09390,2018-11-21,62.31528,92.11528,-10,751,dull,snow,Ю,2,0
09390,2018-11-22,62.31528,92.11528,-6,752,dull,snow,ЮВ,1,0
09390,2018-11-23,62.31528,92.11528,-7,748,dull,clear,Ш,0,0
09390,2018-11-24,62.31528,92.11528,-20,754,sun,clear,В,1,0
09390,2018-11-25,62.31528,92.11528,-14,741,dull,snow,СЗ,1,0
09390,2018-11-26,62.31528,92.11528,-27,758,sun,clear,В,1,0
09390,2018-11-27,62.31528,92.11528,-36,765,sun,clear,В,1,0
09390,2018-11-28,62.31528,92.11528,-39,759,sun,clear,В,1,0
09390,2018-11-29,62.31528,92.11528,-34,762,sun,clear,Ш,0,0
09390,2018-11-30,62.31528,92.11528,-23,742,dull,snow,С,2,0
09390,2018-12-01,62.31528,92.11528,-30,760,sun,clear,Ш,0,0
09390,2018-12-02,62.31528,92.11528,-40,773,sun,clear,Ш,0,0
09390,2018-12-03,62.31528,92.11528,-40,776,sun,clear,В,1,0
09390,2018-12-04,62.31528,92.11528,-42,782,sun,clear,Ш,0,0
09390,2018-12-05,62.31528,92.11528,-41,787,sun,clear,Ш,0,0
09390,2018-12-06,62.31528,92.11528,-37,783,sunc,snow,Ш,0,0
09390,2018-12-07,62.31528,92.11528,-21,767,dull,snow,ЮВ,1,0
09390,2018-12-08,62.31528,92.11528,-34,771,sun,clear,Ш,0,0
09390,2018-12-09,62.31528,92.11528,-21,769,dull,snow,ЮВ,1,0
09390,2018-12-10,62.31528,92.11528,-15,763,dull,snow,Ш,0,0
09390,2018-12-11,62.31528,92.11528,-21,767,dull,snow,Ш,0,0
09390,2018-12-12,62.31528,92.11528,-15,764,dull,clear,Ш,0,0
09390,2018-12-13,62.31528,92.11528,-17,757,dull,snow,Ш,0,0
09390,2018-12-14,62.31528,92.11528,-12,750,dull,snow,Ю,2,0
09390,2018-12-15,62.31528,92.11528,-11,748,dull,snow,СЗ,5,0
09390,2018-12-16,62.31528,92.11528,-31,760,sunc,clear,Ш,0,0
09390,2018-12-17,62.31528,92.11528,-18,750,dull,snow,Ш,0,0
09390,2018-12-18,62.31528,92.11528,-3,745,dull,snow,ЮВ,2,0
09390,2018-12-19,62.31528,92.11528,-12,741,dull,clear,СЗ,4,0
09390,2018-12-20,62.31528,92.11528,-39,754,sun,clear,Ш,0,0
09390,2018-12-21,62.31528,92.11528,-43,758,dull,snow,Ш,0,0
09390,2018-12-22,62.31528,92.11528,-36,761,sun,clear,СЗ,2,0
09390,2018-12-23,62.31528,92.11528,-46,774,sun,clear,Ш,0,0
09390,2018-12-24,62.31528,92.11528,-37,776,dull,clear,Ш,0,0
09390,2018-12-25,62.31528,92.11528,-38,782,sun,clear,Ш,0,0
09390,2018-12-26,62.31528,92.11528,-37,784,dull,clear,Ш,0,0
09390,2018-12-27,62.31528,92.11528,-41,787,sun,clear,Ш,0,0
09390,2018-12-28,62.31528,92.11528,-42,784,sun,clear,Ш,0,0
09390,2018-12-29,62.31528,92.11528,-40,779,sun,clear,ЮВ,1,0
09390,2018-12-30,62.31528,92.11528,-35,772,sun,clear,В,1,0
09390,2018-12-31,62.31528,92.11528,-30,766,dull,snow,СЗ,1,0
09392,2018-01-01,61.739608,102.801881,-26,752,sun,clear,ЮВ,1,0
09392,2018-01-02,61.739608,102.801881,-14,749,dull,snow,ЮЗ,1,0
09392,2018-01-03,61.739608,102.801881,-12,745,sun,clear,З,1,0
09392,2018-01-04,61.739608,102.801881,-9,741,dull,clear,З,2,0
09392,2018-01-05,61.739608,102.801881,-9,734,dull,clear,З,2,0
09392,2018-01-06,61.739608,102.801881,-15,731,dull,clear,З,1,0
09392,2018-01-07,61.739608,102.801881,-17,733,dull,clear,Ш,0,0
09392,2018-01-08,61.739608,102.801881,-34,743,sun,clear,Ш,0,0
09392,2018-01-09,61.739608,102.801881,-36,743,sun,clear,Ш,0,0
09392,2018-01-10,61.739608,102.801881,-23,733,dull,snow,ЮВ,1,0
09392,2018-01-11,61.739608,102.801881,-31,733,dull,clear,Ш,0,0
09392,2018-01-12,61.739608,102.801881,-18,723,dull,snow,В,1,0
09392,2018-01-13,61.739608,102.801881,-17,723,sunc,clear,З,2,0
09392,2018-01-14,61.739608,102.801881,-20,720,sun,clear,Ш,0,0
09392,2018-01-15,61.739608,102.801881,-30,723,sun,clear,Ш,0,0
09392,2018-01-16,61.739608,102.801881,-39,726,sun,clear,ЮВ,1,0
09392,2018-01-17,61.739608,102.801881,-40,722,sun,clear,Ш,0,0
09392,2018-01-18,61.739608,102.801881,-34,736,sun,clear,С,1,0
09392,2018-01-19,61.739608,102.801881,-41,746,sun,clear,Ш,0,0
09392,2018-01-20,61.739608,102.801881,-45,756,sun,clear,Ш,0,0
09392,2018-01-21,61.739608,102.801881,-30,755,sun,clear,СЗ,1,0
09392,2018-01-22,61.739608,102.801881,-27,748,dull,snow,СЗ,1,0
09392,2018-01-23,61.739608,102.801881,-25,748,sun,clear,С,1,0
09392,2018-01-24,61.739608,102.801881,-31,752,sun,clear,Ш,0,0
09392,2018-01-25,61.739608,102.801881,-30,756,sun,clear,Ю,1,0
09392,2018-01-26,61.739608,102.801881,-19,752,sun,clear,СЗ,1,0
09392,2018-01-27,61.739608,102.801881,-19,743,dull,snow,З,1,0
09392,2018-01-28,61.739608,102.801881,-17,734,dull,clear,СЗ,1,0
09392,2018-01-29,61.739608,102.801881,-15,734,sun,clear,З,1,0
09392,2018-01-30,61.739608,102.801881,-18,731,sun,clear,Ш,0,0
09392,2018-01-31,61.739608,102.801881,-18,740,sun,clear,СЗ,1,0
09392,2018-02-01,61.739608,102.801881,-20,743,sunc,clear,Ш,0,0
09392,2018-02-02,61.739608,102.801881,-18,746,sun,clear,СЗ,1,0
09392,2018-02-03,61.739608,102.801881,-25,747,sun,clear,Ш,0,0
09392,2018-02-04,61.739608,102.801881,-17,743,sun,clear,ЮВ,1,0
09392,2018-02-05,61.739608,102.801881,-21,747,sun,clear,СЗ,1,0
09392,2018-02-06,61.739608,102.801881,-13,734,dull,clear,ЮЗ,2,0
09392,2018-02-07,61.739608,102.801881,-18,722,dull,snow,СЗ,1,0
09392,2018-02-08,61.739608,102.801881,-20,743,sun,clear,Ш,0,0
09392,2018-02-09,61.739608,102.801881,-21,745,dull,clear,СЗ,1,0
09392,2018-02-10,61.739608,102.801881,-13,746,sun,clear,СЗ,1,0
09392,2018-02-11,61.739608,102.801881,-15,737,dull,snow,ЮВ,2,0
09392,2018-02-12,61.739608,102.801881,-17,737,sun,clear,С,1,0
09392,2018-02-13,61.739608,102.801881,-14,733,dull,clear,СЗ,1,0
09392,2018-02-14,61.739608,102.801881,-14,737,sun,clear,Ш,0,0
09392,2018-02-15,61.739608,102.801881,-21,737,sun,clear,Ш,0,0
09392,2018-02-16,61.739608,102.801881,-19,735,sun,clear,Ш,0,0
09392,2018-02-17,61.739608,102.801881,-17,738,sun,clear,З,1,0
09392,2018-02-18,61.739608,102.801881,-14,738,dull,clear,СЗ,1,0
09392,2018-02-19,61.739608,102.801881,-15,736,sun,clear,З,1,0
09392,2018-02-20,61.739608,102.801881,-14,733,sunc,clear,СЗ,1,0
09392,2018-02-21,61.739608,102.801881,-18,735,sun,clear,Ш,0,0
09392,2018-02-22,61.739608,102.801881,-17,733,sun,clear,З,1,0
09392,2018-02-23,61.739608,102.801881,-17,732,sun,clear,ЮВ,1,0
09392,2018-02-24,61.739608,102.801881,-18,736,sun,clear,СЗ,1,0
09392,2018-02-25,61.739608,102.801881,-22,740,sun,clear,С,1,0
09392,2018-02-26,61.739608,102.801881,-23,742,sun,clear,СЗ,1,0
09392,2018-02-27,61.739608,102.801881,-23,740,sun,clear,СЗ,1,0
09392,2018-02-28,61.739608,102.801881,-19,739,sun,clear,Ш,0,0
09392,2018-03-01,61.739608,102.801881,-21,731,sun,clear,З,1,0
09392,2018-03-02,61.739608,102.801881,-16,728,sun,clear,ЮВ,1,0
09392,2018-03-03,61.739608,102.801881,-18,731,sun,clear,Ш,0,0
09392,2018-03-04,61.739608,102.801881,-17,737,sun,clear,З,1,0
09392,2018-03-05,61.739608,102.801881,-15,742,sun,clear,З,1,0
09392,2018-03-06,61.739608,102.801881,-11,744,sun,clear,ЮЗ,2,0
09392,2018-03-07,61.739608,102.801881,-9,736,sunc,clear,Ю,2,0
09392,2018-03-08,61.739608,102.801881,-8,728,dull,clear,Ю,2,0
09392,2018-03-09,61.739608,102.801881,-10,734,suncl,clear,З,2,0
09392,2018-03-10,61.739608,102.801881,-13,731,suncl,clear,СЗ,1,0
09392,2018-03-11,61.739608,102.801881,-12,728,sunc,clear,З,1,0
09392,2018-03-12,61.739608,102.801881,-15,731,sun,clear,СЗ,1,0
09392,2018-03-13,61.739608,102.801881,-13,740,sun,clear,СЗ,1,0
09392,2018-03-14,61.739608,102.801881,-13,739,sun,clear,ЮЗ,2,0
09392,2018-03-15,61.739608,102.801881,-8,731,sun,clear,З,1,0
09392,2018-03-16,61.739608,102.801881,-7,729,sun,clear,З,2,0
09392,2018-03-17,61.739608,102.801881,-11,737,sun,clear,С,1,0
09392,2018-03-18,61.739608,102.801881,-7,737,dull,clear,Ю,3,0
09392,2018-03-19,61.739608,102.801881,5,734,sun,clear,З,2,0
09392,2018-03-20,61.739608,102.801881,7,721,sun,clear,Ю,4,0
09392,2018-03-21,61.739608,102.801881,-5,733,sun,clear,ЮЗ,3,0
09392,2018-03-22,61.739608,102.801881,-4,728,dull,clear,ЮЗ,2,0
09392,2018-03-23,61.739608,102.801881,-5,725,dull,clear,Ю,3,0
09392,2018-03-24,61.739608,102.801881,-1,724,sunc,clear,СЗ,2,0
09392,2018-03-25,61.739608,102.801881,-1,716,dull,clear,З,3,0
09392,2018-03-26,61.739608,102.801881,-6,719,sunc,clear,З,2,0
09392,2018-03-27,61.739608,102.801881,-5,726,sun,clear,З,3,0
09392,2018-03-28,61.739608,102.801881,-2,724,dull,clear,ЮЗ,3,0
09392,2018-03-29,61.739608,102.801881,-9,736,sun,clear,З,2,0
09392,2018-03-30,61.739608,102.801881,1,723,sun,clear,ЮВ,4,0
09392,2018-03-31,61.739608,102.801881,-7,710,suncl,clear,З,3,0
09392,2018-04-01,61.739608,102.801881,-5,724,dull,clear,З,3,0
09392,2018-04-02,61.739608,102.801881,-10,736,dull,clear,З,3,0
09392,2018-04-03,61.739608,102.801881,-3,733,sunc,clear,З,2,0
09392,2018-04-04,61.739608,102.801881,-7,737,suncl,clear,З,2,0
09392,2018-04-05,61.739608,102.801881,-5,739,sunc,clear,ЮЗ,4,0
09392,2018-04-06,61.739608,102.801881,1,731,dull,clear,СЗ,2,0
09392,2018-04-07,61.739608,102.801881,3,730,dull,clear,З,1,0
09392,2018-04-08,61.739608,102.801881,-2,730,sun,clear,С,2,0
09392,2018-04-09,61.739608,102.801881,-1,733,sun,clear,СЗ,2,0
09392,2018-04-10,61.739608,102.801881,1,732,dull,clear,ЮВ,3,0
09392,2018-04-11,61.739608,102.801881,3,733,sunc,clear,Ю,3,0
09392,2018-04-12,61.739608,102.801881,3,734,dull,clear,Ю,2,0
09392,2018-04-13,61.739608,102.801881,3,729,dull,clear,ЮЗ,2,0
09392,2018-04-14,61.739608,102.801881,11,714,sunc,clear,Ю,6,0
09392,2018-04-15,61.739608,102.801881,3,722,suncl,clear,З,2,0
09392,2018-04-16,61.739608,102.801881,1,722,dull,clear,ЮЗ,2,0
09392,2018-04-17,61.739608,102.801881,2,716,dull,rain,Ю,4,0
09392,2018-04-18,61.739608,102.801881,-3,719,dull,snow,СЗ,2,0
09392,2018-04-19,61.739608,102.801881,-5,731,suncl,clear,З,3,0
09392,2018-04-20,61.739608,102.801881,1,733,suncl,clear,З,2,0
09392,2018-04-21,61.739608,102.801881,3,728,dull,clear,ЮЗ,4,0
09392,2018-04-22,61.739608,102.801881,7,725,dull,clear,ЮЗ,3,0
09392,2018-04-23,61.739608,102.801881,2,731,sunc,clear,СЗ,2,0
09392,2018-04-24,61.739608,102.801881,2,734,sun,clear,С,1,0
09392,2018-04-26,61.739608,102.801881,9,727,dull,clear,З,3,0
09392,2018-04-27,61.739608,102.801881,4,726,dull,clear,СЗ,2,0
09392,2018-04-28,61.739608,102.801881,3,735,dull,clear,Ш,0,0
09392,2018-04-29,61.739608,102.801881,8,734,dull,clear,СЗ,2,0
09392,2018-04-30,61.739608,102.801881,14,733,suncl,clear,ЮЗ,3,0
09392,2018-05-01,61.739608,102.801881,18,722,sun,clear,ЮЗ,5,0
09392,2018-05-02,61.739608,102.801881,6,725,dull,clear,З,1,0
09392,2018-05-03,61.739608,102.801881,6,730,sunc,clear,СЗ,1,0
09392,2018-05-04,61.739608,102.801881,0,732,suncl,clear,СЗ,1,0
09392,2018-05-05,61.739608,102.801881,2,728,dull,clear,ЮВ,3,0
09392,2018-05-06,61.739608,102.801881,0,717,dull,snow,СВ,2,0
09392,2018-05-07,61.739608,102.801881,2,731,dull,clear,З,2,0
09392,2018-05-08,61.739608,102.801881,2,730,dull,clear,ЮЗ,3,0
09392,2018-05-09,61.739608,102.801881,2,728,dull,clear,СЗ,2,0
09392,2018-05-10,61.739608,102.801881,4,734,suncl,clear,З,2,0
09392,2018-05-11,61.739608,102.801881,7,731,sun,clear,З,2,0
09392,2018-05-12,61.739608,102.801881,10,720,suncl,clear,ЮВ,2,0
09392,2018-05-13,61.739608,102.801881,9,717,dull,clear,В,2,0
09392,2018-05-14,61.739608,102.801881,2,721,dull,clear,З,2,0
09392,2018-05-15,61.739608,102.801881,13,724,dull,clear,Ю,2,0
09392,2018-05-16,61.739608,102.801881,7,722,dull,clear,Ю,4,0
09392,2018-05-17,61.739608,102.801881,6,722,dull,clear,Ю,2,0
09392,2018-05-18,61.739608,102.801881,4,725,suncl,clear,СЗ,2,0
09392,2018-05-19,61.739608,102.801881,7,730,suncl,clear,З,2,0
09392,2018-05-20,61.739608,102.801881,9,731,dull,clear,СВ,1,0
09392,2018-05-21,61.739608,102.801881,16,731,sunc,clear,З,1,0
09392,2018-05-22,61.739608,102.801881,12,718,dull,clear,ЮЗ,2,0
09392,2018-05-23,61.739608,102.801881,7,716,dull,clear,С,2,0
09392,2018-05-24,61.739608,102.801881,5,721,dull,clear,СЗ,1,0
09392,2018-05-25,61.739608,102.801881,14,730,sunc,clear,З,1,0
09392,2018-05-26,61.739608,102.801881,17,725,sunc,clear,З,2,0
09392,2018-05-27,61.739608,102.801881,2,722,dull,rain,З,1,0
09392,2018-05-28,61.739608,102.801881,9,727,dull,clear,Ш,0,0
09392,2018-05-29,61.739608,102.801881,7,731,dull,clear,Ю,1,0
09392,2018-05-30,61.739608,102.801881,19,727,sunc,clear,З,2,0
09392,2018-05-31,61.739608,102.801881,24,724,sunc,clear,ЮЗ,2,0
09392,2018-06-01,61.739608,102.801881,13,726,dull,clear,В,2,0
09392,2018-06-02,61.739608,102.801881,11,732,dull,clear,СЗ,1,0
09392,2018-06-03,61.739608,102.801881,22,728,sun,clear,Ю,5,0
